Model,Seed,Test_ROC_AUC,Test_PR_AUC,Test_Macro_F1,Val_ROC_AUC,Gate_Graph,Gate_Text,Gate_Desc,Gate_SEG,Gate_Entropy_Mean,Gate_Min_Mean,Stop_Epoch
ChebNet (Fusion),594,0.8172101449275362,0.8878384815277454,0.7484320557491289,0.722636815920398,nan,nan,nan,nan,nan,nan,12
ChebNet (Fusion),643,0.8588768115942029,0.9069151913385212,0.7428757319453481,0.7242359630419332,nan,nan,nan,nan,nan,nan,12
ChebNet (Fusion),455,0.8721014492753623,0.9134310991038859,0.7580901856763926,0.7370291400142146,nan,nan,nan,nan,nan,nan,11
ChebNet (Fusion),723,0.8088768115942028,0.8544785532079924,0.6904545257593483,0.7196162046908315,nan,nan,nan,nan,nan,nan,27
ChebNet (Fusion),964,0.8092391304347826,0.8659916947691907,0.6776176254166126,0.7219260838663824,nan,nan,nan,nan,nan,nan,13
ChebNet (Fusion),335,0.8327898550724637,0.8713578211042261,0.6644591611479029,0.6958066808813077,nan,nan,nan,nan,nan,nan,28
ChebNet (Fusion),716,0.8239130434782609,0.8759347559667597,0.66962267431751,0.759950248756219,nan,nan,nan,nan,nan,nan,59
ChebNet (Fusion),127,0.863768115942029,0.916019480511426,0.7408977665107741,0.6966950959488273,nan,nan,nan,nan,nan,nan,18
ChebNet (Fusion),669,0.841304347826087,0.8947472632803868,0.6627072183788018,0.7180170575692963,nan,nan,nan,nan,nan,nan,18
ChebNet (Fusion),323,0.8268115942028986,0.8591955198746406,0.6971586971586972,0.7260127931769722,nan,nan,nan,nan,nan,nan,43
ChebNet (Fusion),81,0.8079710144927537,0.8676007154246452,0.6815086432687271,0.7103766879886282,nan,nan,nan,nan,nan,nan,57
ChebNet (Fusion),553,0.7494565217391304,0.8142110773126539,0.6752561587093961,0.6687988628287136,nan,nan,nan,nan,nan,nan,3
ChebNet (Fusion),414,0.8340579710144927,0.8639441702753401,0.670995670995671,0.7585287846481876,nan,nan,nan,nan,nan,nan,21
ChebNet (Fusion),819,0.8391304347826087,0.8882344962690805,0.6511799090712276,0.7359630419331912,nan,nan,nan,nan,nan,nan,10
TAME (graph-only),429,0.8099637681159421,0.8474469899019708,0.7167988214394038,0.658315565031983,nan,nan,nan,nan,nan,nan,119
TAME (graph-only),922,0.7423913043478262,0.8164964562242469,0.683991683991684,0.6783937455579246,nan,nan,nan,nan,nan,nan,87
TAME (graph-only),979,0.6980072463768116,0.7549178076651967,0.3770491803278688,0.5828002842928215,nan,nan,nan,nan,nan,nan,2
TAME (graph-only),445,0.8014492753623189,0.8342627505204432,0.6904545257593483,0.6817697228144989,nan,nan,nan,nan,nan,nan,120
TAME (graph-only),419,0.773731884057971,0.8154468456781158,0.7092679533994088,0.675728500355366,nan,nan,nan,nan,nan,nan,120
TAME (graph-only),739,0.8052536231884058,0.8404113334965033,0.7224830464267084,0.671997157071784,nan,nan,nan,nan,nan,nan,120
TAME (graph-only),148,0.7916666666666667,0.8410611021303086,0.6644591611479029,0.6778606965174131,nan,nan,nan,nan,nan,nan,90
TAME (graph-only),315,0.7875,0.8526682283507171,0.6907760896853222,0.6695095948827292,nan,nan,nan,nan,nan,nan,119
TAME (graph-only),156,0.8067028985507247,0.8579813088947896,0.7038319982680235,0.6588486140724947,nan,nan,nan,nan,nan,nan,117
TAME (graph-only),656,0.7695652173913045,0.8096968640338288,0.7161099769795423,0.6855010660980809,nan,nan,nan,nan,nan,nan,117
TAME (graph-only),169,0.7768115942028986,0.8400369320687049,0.6578354978354979,0.6817697228144989,nan,nan,nan,nan,nan,nan,118
TAME (graph-only),475,0.7900362318840579,0.8550059776459282,0.6377659343992375,0.6634683724235962,nan,nan,nan,nan,nan,nan,119
TAME (graph-only),392,0.8030797101449275,0.8571101422766906,0.7038319982680235,0.6746624022743426,nan,nan,nan,nan,nan,nan,98
TAME (graph-only),763,0.6414855072463769,0.695627149291622,0.5863037752414398,0.6464108031272211,nan,nan,nan,nan,nan,nan,8
TAME (graph-only),359,0.7929347826086958,0.8598939424070831,0.6973160173160173,0.691542288557214,nan,nan,nan,nan,nan,nan,96
TAME (graph-only),633,0.8132246376811595,0.8503227830916633,0.6973160173160173,0.6597370291400143,nan,nan,nan,nan,nan,nan,114
TAME (graph-only),824,0.7786231884057971,0.8317846547194812,0.6641102300792928,0.6892324093816632,nan,nan,nan,nan,nan,nan,71
TAME (graph-only),183,0.7632246376811594,0.8266223191912175,0.703626673599376,0.6771499644633973,nan,nan,nan,nan,nan,nan,113
TAME (graph-only),830,0.8280797101449275,0.8705299516477027,0.7229166666666667,0.6661336176261549,nan,nan,nan,nan,nan,nan,120
TAME (graph-only),963,0.523731884057971,0.6447568008785518,0.4791585339405769,0.5810234541577826,nan,nan,nan,nan,nan,nan,8
TAME (graph-only),212,0.7322463768115942,0.7746440165639983,0.6513006968791932,0.6638237384506042,nan,nan,nan,nan,nan,nan,83
TAME (graph-only),886,0.8304347826086956,0.8539364152717228,0.7033181522446323,0.6673773987206822,nan,nan,nan,nan,nan,nan,117
TAME (graph-only),846,0.8266304347826087,0.8502092653148579,0.7167988214394038,0.6773276474769012,nan,nan,nan,nan,nan,nan,95
TAME (graph-only),118,0.5489130434782609,0.666510458250921,0.5330143540669856,0.6417910447761195,nan,nan,nan,nan,nan,nan,1
TAME (graph-only),158,0.5179347826086955,0.6433971980376088,0.46881720430107526,0.6579601990049752,nan,nan,nan,nan,nan,nan,7
TAME (graph-only),771,0.7434782608695651,0.8087662894056306,0.6513006968791932,0.6735963041933192,nan,nan,nan,nan,nan,nan,68
TAME (graph-only),772,0.7485507246376811,0.8253641585940263,0.6354916067146283,0.6529850746268657,nan,nan,nan,nan,nan,nan,85
TAME (graph-only),184,0.768840579710145,0.8246836069416179,0.6245937865592097,0.6755508173418622,nan,nan,nan,nan,nan,nan,120
TAME (graph-only),722,0.7496376811594202,0.7930851122196159,0.3770491803278688,0.5675195451314853,nan,nan,nan,nan,nan,nan,1
TAME (graph-only),140,0.8181159420289855,0.8643696377706162,0.7167988214394038,0.661869225302061,nan,nan,nan,nan,nan,nan,118
TAME (graph-only),239,0.7208333333333334,0.7912012511711016,0.6183549783549783,0.6844349680170576,nan,nan,nan,nan,nan,nan,77
TAME (graph-only),518,0.8090579710144927,0.8508104187716811,0.7446507515473033,0.668088130774698,nan,nan,nan,nan,nan,nan,118
TAME (graph-only),690,0.784963768115942,0.8514256181959597,0.6513006968791932,0.6753731343283582,nan,nan,nan,nan,nan,nan,104
TAME (graph-only),480,0.8230072463768117,0.8595165550573733,0.7356981394540081,0.6842572850035538,nan,nan,nan,nan,nan,nan,113
TAME (graph-only),507,0.7498188405797103,0.7994692395407349,0.6511799090712276,0.6803482587064678,nan,nan,nan,nan,nan,nan,56
TAME (graph-only),287,0.7668478260869566,0.8388869373225447,0.6644591611479029,0.6702203269367448,nan,nan,nan,nan,nan,nan,114
TAME (graph-only),875,0.7902173913043479,0.8433054062863232,0.6833333333333333,0.6695095948827293,nan,nan,nan,nan,nan,nan,120
TAME (graph-only),720,0.7878623188405797,0.832205362524155,0.6897016027450811,0.681769722814499,nan,nan,nan,nan,nan,nan,117
TAME (graph-only),596,0.6811594202898551,0.735216510063627,0.3770491803278688,0.5897299218194741,nan,nan,nan,nan,nan,nan,1
TAME (graph-only),759,0.7456521739130436,0.7946299602387492,0.6380168867720286,0.6947405828002843,nan,nan,nan,nan,nan,nan,61
TAME (graph-only),932,0.7393115942028986,0.8236358377315383,0.6511799090712276,0.6656005685856432,nan,nan,nan,nan,nan,nan,96
TAME (graph-only),835,0.788949275362319,0.8541597959194512,0.6708246708246708,0.6664889836531628,nan,nan,nan,nan,nan,nan,119
TAME (graph-only),523,0.7980072463768116,0.8614018556367817,0.6641102300792928,0.6728855721393034,nan,nan,nan,nan,nan,nan,120
TAME (graph-only),385,0.7768115942028986,0.8567543356164034,0.6509380822392652,0.677860696517413,nan,nan,nan,nan,nan,nan,113
TAME (graph-only),412,0.7835144927536233,0.8483303126287751,0.683991683991684,0.6910092395167022,nan,nan,nan,nan,nan,nan,119
TAME (graph-only),464,0.7282608695652174,0.7876990837129908,0.6310039882087741,0.6730632551528075,nan,nan,nan,nan,nan,nan,48
TAME (graph-only),620,0.7726449275362319,0.8364901331044192,0.6906689759688245,0.6839019189765458,nan,nan,nan,nan,nan,nan,85
TAME (graph-only),65,0.7903985507246377,0.8503137675834211,0.6775059536696255,0.6771499644633971,nan,nan,nan,nan,nan,nan,120
TAME (graph-only),695,0.8057971014492753,0.8487246490808416,0.7268463730002191,0.683546552949538,nan,nan,nan,nan,nan,nan,117
TAME (graph-only),222,0.7565217391304347,0.8295889554964428,0.6644591611479029,0.6604477611940299,nan,nan,nan,nan,nan,nan,120
TAME (graph-only),591,0.7855072463768117,0.8505982569584944,0.683991683991684,0.664179104477612,nan,nan,nan,nan,nan,nan,116
TAME (graph-only),893,0.8023550724637681,0.8344679533215219,0.7038319982680235,0.6643567874911158,nan,nan,nan,nan,nan,nan,116
TAME (graph-only),959,0.8070652173913043,0.8381311689618897,0.6772823779193206,0.6824804548685146,nan,nan,nan,nan,nan,nan,113
TAME (graph-only),353,0.8019927536231884,0.824237095384803,0.7232529911565806,0.6808813077469794,nan,nan,nan,nan,nan,nan,76
TAME (graph-only),422,0.7762681159420289,0.8219321564666807,0.6764974156278504,0.6757285003553659,nan,nan,nan,nan,nan,nan,116
TAME (graph-only),450,0.5833333333333334,0.7033388067736269,0.49342460817870654,0.6259772565742715,nan,nan,nan,nan,nan,nan,39
TAME (graph-only),856,0.8126811594202898,0.8526499160720907,0.7213200628601362,0.665778251599147,nan,nan,nan,nan,nan,nan,104
TAME (graph-only),471,0.7771739130434784,0.8352223634543801,0.6578947368421053,0.6773276474769012,nan,nan,nan,nan,nan,nan,120
TAME (graph-only),672,0.8001811594202898,0.8608161499057579,0.683991683991684,0.6709310589907604,nan,nan,nan,nan,nan,nan,119
TAME (graph-only),713,0.7954710144927537,0.8248188523569637,0.7097222222222221,0.6773276474769012,nan,nan,nan,nan,nan,nan,119
TAME (graph-only),373,0.7300724637681159,0.7717028988465244,0.3770491803278688,0.5607675906183368,nan,nan,nan,nan,nan,nan,2
TAME (graph-only),342,0.7530797101449275,0.8342707205221164,0.6151562772830452,0.6821250888415068,nan,nan,nan,nan,nan,nan,111
TAME (graph-only),698,0.8001811594202898,0.8506995633081313,0.6973160173160173,0.6703980099502487,nan,nan,nan,nan,nan,nan,118
TAME (graph-only),74,0.7018115942028985,0.7414589154384048,0.611421638719182,0.6629353233830846,nan,nan,nan,nan,nan,nan,25
TAME (graph-only),636,0.7815217391304349,0.8540304475977027,0.6841558441558442,0.6817697228144989,nan,nan,nan,nan,nan,nan,120
TAME (graph-only),681,0.7913043478260869,0.8559344419294792,0.7219512195121951,0.6703980099502488,nan,nan,nan,nan,nan,nan,115
TAME (graph-only),776,0.7943840579710145,0.8479242731703115,0.7023887220989427,0.6837242359630419,nan,nan,nan,nan,nan,nan,99
TAME (graph-only),78,0.766304347826087,0.8226898260698939,0.6564075812902104,0.6835465529495379,nan,nan,nan,nan,nan,nan,93
TAME (graph-only),260,0.7367753623188407,0.8066027227448933,0.6644591611479029,0.6469438521677326,nan,nan,nan,nan,nan,nan,56
TAME (graph-only),96,0.6760869565217391,0.7673443374311089,0.44583333333333336,0.5835110163468372,nan,nan,nan,nan,nan,nan,1
TAME (graph-only),918,0.7420289855072465,0.8161369097002729,0.6151562772830452,0.699360341151386,nan,nan,nan,nan,nan,nan,62
TAME (graph-only),714,0.7864130434782609,0.8278592254931211,0.6906689759688245,0.6654228855721392,nan,nan,nan,nan,nan,nan,116
TAME (graph-only),42,0.6864130434782609,0.754360187897098,0.3770491803278688,0.5932835820895522,nan,nan,nan,nan,nan,nan,1
TAME (graph-only),778,0.7114130434782608,0.761221013481445,0.3770491803278688,0.5868869936034116,nan,nan,nan,nan,nan,nan,1
TAME (graph-only),660,0.7706521739130434,0.8395813606703422,0.593600701293009,0.6775053304904051,nan,nan,nan,nan,nan,nan,118
TAME (graph-only),431,0.8070652173913043,0.849773833446318,0.7092679533994088,0.7034470504619759,nan,nan,nan,nan,nan,nan,103
TAME (graph-only),804,0.7989130434782609,0.8281942036742015,0.7038319982680235,0.6837242359630419,nan,nan,nan,nan,nan,nan,116
TAME (graph-only),186,0.7965579710144928,0.8537790842906201,0.6769464324441552,0.6730632551528074,nan,nan,nan,nan,nan,nan,118
TAME (graph-only),347,0.7969202898550725,0.8351482700754329,0.6971586971586972,0.667910447761194,nan,nan,nan,nan,nan,nan,120
TAME (graph-only),60,0.6257246376811594,0.7106461888825358,0.6186379928315412,0.625088841506752,nan,nan,nan,nan,nan,nan,4
TAME (graph-only),86,0.7907608695652174,0.8578482486395596,0.6965277777777779,0.695273631840796,nan,nan,nan,nan,nan,nan,117
TAME (graph-only),461,0.809963768115942,0.8378884032399737,0.7165040121448709,0.6711087420042644,nan,nan,nan,nan,nan,nan,101
TAME (graph-only),889,0.7092391304347826,0.7944673818819635,0.581450238209712,0.6844349680170576,nan,nan,nan,nan,nan,nan,53
TAME (graph-only),397,0.7489130434782608,0.8192974027799556,0.6089819053847831,0.6728855721393036,nan,nan,nan,nan,nan,nan,102
TAME (graph-only),309,0.7103260869565217,0.7703563324494846,0.5957270547198604,0.6783937455579245,nan,nan,nan,nan,nan,nan,41
TAME (graph-only),798,0.8123188405797102,0.8434389607095955,0.735191637630662,0.687455579246624,nan,nan,nan,nan,nan,nan,120
TAME (graph-only),594,0.7067028985507247,0.7528706804640277,0.597831273042724,0.6727078891257996,nan,nan,nan,nan,nan,nan,42
TAME (graph-only),643,0.6195652173913044,0.7486669116309439,0.47550034506556244,0.66044776119403,nan,nan,nan,nan,nan,nan,30
TAME (graph-only),455,0.7974637681159421,0.8632977778177051,0.670995670995671,0.675728500355366,nan,nan,nan,nan,nan,nan,116
TAME (graph-only),723,0.7914855072463768,0.8616427067511194,0.6641102300792928,0.6528073916133617,nan,nan,nan,nan,nan,nan,115
TAME (graph-only),964,0.7726449275362318,0.8505365248421888,0.6906689759688245,0.6632906894100923,nan,nan,nan,nan,nan,nan,119
TAME (graph-only),335,0.7769927536231884,0.8292685074896076,0.7023887220989427,0.687455579246624,nan,nan,nan,nan,nan,nan,117
TAME (graph-only),716,0.6001811594202898,0.6527195027116327,0.51239812727588,0.6950959488272921,nan,nan,nan,nan,nan,nan,12
TAME (graph-only),127,0.5244565217391305,0.6587778743110106,0.4577067244727453,0.6899431414356788,nan,nan,nan,nan,nan,nan,7
TAME (graph-only),669,0.7898550724637681,0.8377436116116309,0.6644591611479029,0.6576048329779675,nan,nan,nan,nan,nan,nan,112
TAME (graph-only),323,0.7556159420289855,0.8179278027471925,0.6373888527434396,0.6938521677327648,nan,nan,nan,nan,nan,nan,98
TAME (graph-only),81,0.8190217391304347,0.8656095386070877,0.6569444444444444,0.6638237384506042,nan,nan,nan,nan,nan,nan,120
TAME (graph-only),553,0.7898550724637681,0.8293225312979687,0.6576576576576576,0.6590262970859986,nan,nan,nan,nan,nan,nan,118
TAME (graph-only),414,0.4442028985507247,0.6108279503566285,0.3921430251705481,0.6037668798862829,nan,nan,nan,nan,nan,nan,11
TAME (graph-only),819,0.8144927536231883,0.8601612100273859,0.7038319982680235,0.6705756929637526,nan,nan,nan,nan,nan,nan,116
TAME-Fusion (graph-only),429,0.8469202898550725,0.873729481485076,0.7616724738675958,0.7377398720682303,nan,nan,nan,nan,nan,nan,99
TAME-Fusion (graph-only),922,0.8376811594202899,0.8642156849976685,0.7364314201491243,0.757640369580668,nan,nan,nan,nan,nan,nan,90
TAME-Fusion (graph-only),979,0.8543478260869566,0.8888384543738623,0.683991683991684,0.7253020611229567,nan,nan,nan,nan,nan,nan,65
TAME-Fusion (graph-only),445,0.7882246376811595,0.8335561732275794,0.5715292459478506,0.7022032693674485,nan,nan,nan,nan,nan,nan,40
TAME-Fusion (graph-only),419,0.8188405797101449,0.8627385579754578,0.7224830464267084,0.6979388770433547,nan,nan,nan,nan,nan,nan,93
TAME-Fusion (graph-only),739,0.8184782608695652,0.8722630852470444,0.6907760896853222,0.7038024164889837,nan,nan,nan,nan,nan,nan,35
TAME-Fusion (graph-only),148,0.8436594202898551,0.8772907478224181,0.7428757319453481,0.7117981520966595,nan,nan,nan,nan,nan,nan,41
TAME-Fusion (graph-only),315,0.8065217391304348,0.8619645792169874,0.7156158900056564,0.7347192608386638,nan,nan,nan,nan,nan,nan,76
TAME-Fusion (graph-only),156,0.827536231884058,0.8862368526401436,0.7169950205672223,0.7425373134328358,nan,nan,nan,nan,nan,nan,90
TAME-Fusion (graph-only),656,0.8061594202898551,0.8432756213735083,0.7153558052434457,0.7174840085287846,nan,nan,nan,nan,nan,nan,70
TAME-Fusion (graph-only),169,0.8427536231884057,0.8784850660386271,0.6042889290914707,0.7571073205401564,nan,nan,nan,nan,nan,nan,76
TAME-Fusion (graph-only),475,0.8153985507246377,0.8683434099597441,0.6701388888888888,0.7075337597725657,nan,nan,nan,nan,nan,nan,46
TAME-Fusion (graph-only),392,0.7757246376811595,0.8380860420762671,0.6089819053847831,0.7290334044065387,nan,nan,nan,nan,nan,nan,17
TAME-Fusion (graph-only),763,0.8423913043478262,0.8782342680004862,0.7104761904761905,0.7078891257995735,nan,nan,nan,nan,nan,nan,69
TAME-Fusion (graph-only),359,0.8130434782608695,0.8569739101268492,0.7229166666666667,0.6943852167732765,nan,nan,nan,nan,nan,nan,40
TAME-Fusion (graph-only),633,0.8367753623188405,0.8811202224771482,0.7103257103257103,0.7468017057569296,nan,nan,nan,nan,nan,nan,57
TAME-Fusion (graph-only),824,0.8326086956521739,0.8668232359210577,0.7431431171194594,0.7299218194740582,nan,nan,nan,nan,nan,nan,43
TAME-Fusion (graph-only),183,0.7764492753623189,0.8302585509790152,0.5623477297895902,0.6966950959488274,nan,nan,nan,nan,nan,nan,15
TAME-Fusion (graph-only),830,0.8260869565217392,0.861548017309736,0.6710526315789473,0.7350746268656716,nan,nan,nan,nan,nan,nan,64
TAME-Fusion (graph-only),963,0.8463768115942029,0.8761901836397317,0.7170930182227416,0.7329424307036247,nan,nan,nan,nan,nan,nan,66
TAME-Fusion (graph-only),212,0.7929347826086955,0.8382367956316998,0.6907760896853222,0.7121535181236673,nan,nan,nan,nan,nan,nan,32
TAME-Fusion (graph-only),886,0.8384057971014491,0.8518216214609254,0.6641102300792928,0.765636105188344,nan,nan,nan,nan,nan,nan,26
TAME-Fusion (graph-only),846,0.8293478260869565,0.8593425925809879,0.7165040121448709,0.7190831556503198,nan,nan,nan,nan,nan,nan,22
TAME-Fusion (graph-only),118,0.8072463768115941,0.8546446173810731,0.6446753246753247,0.6977611940298507,nan,nan,nan,nan,nan,nan,34
TAME-Fusion (graph-only),158,0.8001811594202899,0.8453069744884553,0.6362528825653744,0.7068230277185501,nan,nan,nan,nan,nan,nan,41
TAME-Fusion (graph-only),771,0.8610507246376812,0.8977354790285578,0.7156158900056564,0.744314143567875,nan,nan,nan,nan,nan,nan,66
TAME-Fusion (graph-only),772,0.8021739130434783,0.8552715775555021,0.6441824172013177,0.7199715707178393,nan,nan,nan,nan,nan,nan,29
TAME-Fusion (graph-only),184,0.7867753623188406,0.8440060540113049,0.6444906444906444,0.7679459843638948,nan,nan,nan,nan,nan,nan,39
TAME-Fusion (graph-only),722,0.8278985507246377,0.8610924385574736,0.6632932285106198,0.7315209665955935,nan,nan,nan,nan,nan,nan,26
TAME-Fusion (graph-only),140,0.8173913043478261,0.857613797447047,0.6775059536696255,0.7597725657427149,nan,nan,nan,nan,nan,nan,49
TAME-Fusion (graph-only),239,0.7965579710144929,0.8639023657802567,0.715020710704164,0.724413646055437,nan,nan,nan,nan,nan,nan,26
TAME-Fusion (graph-only),518,0.821195652173913,0.8753751214452198,0.6904545257593483,0.7114427860696517,nan,nan,nan,nan,nan,nan,32
TAME-Fusion (graph-only),690,0.832427536231884,0.8505738784018251,0.6705392751864054,0.701137171286425,nan,nan,nan,nan,nan,nan,48
TAME-Fusion (graph-only),480,0.6942028985507246,0.7893710459037042,0.581450238209712,0.7039800995024875,nan,nan,nan,nan,nan,nan,19
TAME-Fusion (graph-only),507,0.8538043478260869,0.8905066282024534,0.7169950205672223,0.7231698649609098,nan,nan,nan,nan,nan,nan,30
TAME-Fusion (graph-only),287,0.8115942028985507,0.8448251486981708,0.7232529911565806,0.738272921108742,nan,nan,nan,nan,nan,nan,15
TAME-Fusion (graph-only),875,0.8197463768115942,0.8602594998668244,0.6973160173160173,0.7205046197583511,nan,nan,nan,nan,nan,nan,33
TAME-Fusion (graph-only),720,0.7623188405797102,0.8160796427240999,0.5488815060908084,0.7126865671641791,nan,nan,nan,nan,nan,nan,40
TAME-Fusion (graph-only),596,0.7865942028985508,0.8589216827835514,0.6578354978354979,0.7334754797441364,nan,nan,nan,nan,nan,nan,33
TAME-Fusion (graph-only),759,0.8190217391304349,0.8724315006218895,0.6897016027450811,0.7288557213930348,nan,nan,nan,nan,nan,nan,86
TAME-Fusion (graph-only),932,0.8657608695652175,0.9001032100212198,0.6968961331714929,0.7487562189054726,nan,nan,nan,nan,nan,nan,104
TAME-Fusion (graph-only),835,0.8152173913043478,0.8766233582565648,0.6971586971586972,0.7139303482587065,nan,nan,nan,nan,nan,nan,47
TAME-Fusion (graph-only),523,0.8246376811594203,0.8601007427938685,0.6564075812902104,0.7178393745557924,nan,nan,nan,nan,nan,nan,47
TAME-Fusion (graph-only),385,0.8519927536231884,0.8724559363450104,0.7299709692794315,0.7604832977967306,nan,nan,nan,nan,nan,nan,33
TAME-Fusion (graph-only),412,0.8347826086956521,0.8704959556242859,0.6907760896853222,0.71090973702914,nan,nan,nan,nan,nan,nan,52
TAME-Fusion (graph-only),464,0.8208333333333334,0.8583972681228015,0.620249835634451,0.7181947405828003,nan,nan,nan,nan,nan,nan,59
TAME-Fusion (graph-only),620,0.8492753623188406,0.879742496330906,0.5618807422086111,0.7395167022032695,nan,nan,nan,nan,nan,nan,44
TAME-Fusion (graph-only),65,0.8119565217391304,0.8552855582179109,0.6447368421052632,0.7101990049751244,nan,nan,nan,nan,nan,nan,36
TAME-Fusion (graph-only),695,0.8476449275362319,0.879280427168351,0.703934553954032,0.7446695095948828,nan,nan,nan,nan,nan,nan,94
TAME-Fusion (graph-only),222,0.8420289855072463,0.8664602608818064,0.7205882352941176,0.7082444918265813,nan,nan,nan,nan,nan,nan,19
TAME-Fusion (graph-only),591,0.838768115942029,0.880523205275962,0.6971586971586972,0.7281449893390192,nan,nan,nan,nan,nan,nan,97
TAME-Fusion (graph-only),893,0.8244565217391305,0.8662243330590298,0.7080495896629999,0.753731343283582,nan,nan,nan,nan,nan,nan,46
TAME-Fusion (graph-only),959,0.8268115942028985,0.8707419757020093,0.7092679533994088,0.7213930348258707,nan,nan,nan,nan,nan,nan,94
TAME-Fusion (graph-only),353,0.8463768115942029,0.8684835846590255,0.6907760896853222,0.7469793887704336,nan,nan,nan,nan,nan,nan,45
TAME-Fusion (graph-only),422,0.7940217391304347,0.8440561828630744,0.7043324491600353,0.7054015636105189,nan,nan,nan,nan,nan,nan,18
TAME-Fusion (graph-only),450,0.8534420289855073,0.8982740710445125,0.683991683991684,0.7354299928926794,nan,nan,nan,nan,nan,nan,79
TAME-Fusion (graph-only),856,0.8559782608695652,0.8637996471925682,0.7493055555555556,0.6997157071783938,nan,nan,nan,nan,nan,nan,69
TAME-Fusion (graph-only),471,0.8501811594202898,0.8687839923696826,0.7366597366597367,0.7281449893390192,nan,nan,nan,nan,nan,nan,54
TAME-Fusion (graph-only),672,0.8353260869565218,0.8642246893006729,0.6425087108013938,0.7336531627576404,nan,nan,nan,nan,nan,nan,69
TAME-Fusion (graph-only),713,0.8442028985507246,0.872481715503676,0.6841558441558442,0.6982942430703624,nan,nan,nan,nan,nan,nan,31
TAME-Fusion (graph-only),373,0.842391304347826,0.8501560794316644,0.7415304120340092,0.742359630419332,nan,nan,nan,nan,nan,nan,31
TAME-Fusion (graph-only),342,0.8092391304347826,0.8488232501045829,0.7001972386587771,0.7299218194740583,nan,nan,nan,nan,nan,nan,32
TAME-Fusion (graph-only),698,0.8204710144927536,0.8560585786209696,0.7415304120340092,0.7121535181236673,nan,nan,nan,nan,nan,nan,40
TAME-Fusion (graph-only),74,0.8244565217391305,0.8530914408454069,0.7296898720451095,0.7212153518123667,nan,nan,nan,nan,nan,nan,33
TAME-Fusion (graph-only),636,0.8286231884057972,0.8725124713451579,0.5789473684210527,0.7553304904051173,nan,nan,nan,nan,nan,nan,81
TAME-Fusion (graph-only),681,0.8063405797101451,0.858133259284156,0.6775059536696255,0.728500355366027,nan,nan,nan,nan,nan,nan,86
TAME-Fusion (graph-only),776,0.8384057971014494,0.8629521712959556,0.6213121202849774,0.6926083866382373,nan,nan,nan,nan,nan,nan,25
TAME-Fusion (graph-only),78,0.8240942028985508,0.8864636343471055,0.6769464324441552,0.7295664534470505,nan,nan,nan,nan,nan,nan,105
TAME-Fusion (graph-only),260,0.8003623188405797,0.8583165488615712,0.6505747126436782,0.7260127931769723,nan,nan,nan,nan,nan,nan,48
TAME-Fusion (graph-only),96,0.8547101449275362,0.8616337495921889,0.6907760896853222,0.7318763326226013,nan,nan,nan,nan,nan,nan,51
TAME-Fusion (graph-only),918,0.802536231884058,0.8407724115937717,0.5863037752414398,0.7302771855010661,nan,nan,nan,nan,nan,nan,44
TAME-Fusion (graph-only),714,0.831340579710145,0.8494440530735303,0.7232529911565806,0.7489339019189765,nan,nan,nan,nan,nan,nan,38
TAME-Fusion (graph-only),42,0.8378623188405797,0.8746134547884163,0.6641102300792928,0.7085998578535891,nan,nan,nan,nan,nan,nan,30
TAME-Fusion (graph-only),778,0.8315217391304348,0.8637157934745816,0.7338935574229692,0.6831911869225303,nan,nan,nan,nan,nan,nan,24
TAME-Fusion (graph-only),660,0.8235507246376812,0.8647916127762499,0.6841558441558442,0.7075337597725657,nan,nan,nan,nan,nan,nan,38
TAME-Fusion (graph-only),431,0.7952898550724637,0.853766068926047,0.6632932285106198,0.7174840085287846,nan,nan,nan,nan,nan,nan,22
TAME-Fusion (graph-only),804,0.8460144927536232,0.8792692470263848,0.7616724738675958,0.7311656005685857,nan,nan,nan,nan,nan,nan,69
TAME-Fusion (graph-only),186,0.8001811594202898,0.8557540672320872,0.6230257146586607,0.7315209665955935,nan,nan,nan,nan,nan,nan,82
TAME-Fusion (graph-only),347,0.8014492753623189,0.8405758829498533,0.6973160173160173,0.7279673063255153,nan,nan,nan,nan,nan,nan,21
TAME-Fusion (graph-only),60,0.8208333333333334,0.8665683465491738,0.6705392751864054,0.7178393745557925,nan,nan,nan,nan,nan,nan,70
TAME-Fusion (graph-only),86,0.7385869565217391,0.7897306764230242,0.5334312024556253,0.6949182658137881,nan,nan,nan,nan,nan,nan,12
TAME-Fusion (graph-only),461,0.8380434782608696,0.8690590695832003,0.683991683991684,0.7345415778251599,nan,nan,nan,nan,nan,nan,65
TAME-Fusion (graph-only),889,0.8110507246376811,0.8682512294764968,0.6907760896853222,0.7434257285003553,nan,nan,nan,nan,nan,nan,22
TAME-Fusion (graph-only),397,0.8257246376811594,0.864487806496644,0.6643429313704265,0.7379175550817342,nan,nan,nan,nan,nan,nan,24
TAME-Fusion (graph-only),309,0.7998188405797102,0.8406421270621436,0.6230257146586607,0.7416488983653162,nan,nan,nan,nan,nan,nan,60
TAME-Fusion (graph-only),798,0.8065217391304348,0.8746872634863323,0.703934553954032,0.7160625444207533,nan,nan,nan,nan,nan,nan,94
TAME-Fusion (graph-only),594,0.809963768115942,0.8558401906867037,0.6373888527434396,0.7215707178393745,nan,nan,nan,nan,nan,nan,61
